Displacement/μm - ,Load/N - 
478.2,612.111
478.2,612.076
478.2,612.076
478.2,612.041
478.2,612.041
478.2,612.006
478.2,611.971
478.2,611.971
478.2,611.936
478.2,611.936
478.2,611.901
478.2,611.866
478.2,611.866
478.2,611.831
478.2,611.831
478.18,611.796
478.2,611.761
478.2,611.761
478.2,611.726
478.2,611.691
478.2,611.691
478.2,611.655
478.2,611.655
478.2,611.62
478.22,611.62
478.2,611.585
478.2,611.55
478.2,611.55
478.2,611.55
478.2,611.515
478.2,611.48
478.2,611.48
478.2,611.445
478.2,611.445
478.2,611.41
478.2,611.41
478.22,611.375
478.2,611.375
478.2,611.34
478.2,611.305
478.2,611.305
478.2,611.305
478.2,611.27
478.2,611.235
478.2,611.235
478.2,611.2
478.2,611.2
478.2,611.165
478.2,611.165
478.2,611.13
478.2,611.13
478.2,611.095
478.2,611.095
478.2,611.06
478.2,611.06
478.2,611.025
478.2,611.025
478.2,610.99
478.2,610.99
478.2,610.955
478.2,610.955
478.2,610.92
478.2,610.92
478.2,610.885
478.22,610.885
478.2,610.885
478.22,610.85
478.2,610.85
478.2,610.815
478.22,610.815
478.2,610.78
478.2,610.78
478.2,610.745
478.2,610.745
478.2,610.71
478.22,610.71
478.22,610.675
478.22,610.675
478.22,610.64
478.2,610.64
478.2,610.64
478.2,610.605
478.22,610.605
478.2,610.57
478.22,610.57
478.2,610.57
478.22,610.535
478.2,610.535
478.22,610.5
478.2,610.5
478.2,610.465
478.2,610.465
478.2,610.465
478.2,610.43
478.22,610.43
478.2,610.395
478.22,610.395
478.22,610.36
478.2,610.36
478.2,610.36
478.2,610.325
478.2,610.325
478.2,610.29
478.22,610.29
478.22,610.29
478.2,610.255
478.2,610.255
478.22,610.22
478.2,610.22
478.22,610.22
478.22,610.185
478.2,610.185
478.2,610.15
478.22,610.15
478.2,610.115
478.22,610.115
478.22,610.08
478.2,610.08
478.2,610.08
478.2,610.045
478.22,610.045
478.22,610.045
478.22,610.01
478.22,610.01
478.2,609.975
478.2,609.975
478.2,609.975
478.2,609.94
478.22,609.94
478.2,609.94
478.2,609.905
478.2,609.905
478.22,609.905
478.22,609.87
478.22,609.87
478.22,609.835
478.2,609.835
478.2,609.835
478.2,609.8
478.22,609.8
478.2,609.8
478.2,609.765
478.2,609.765
478.2,609.73
478.22,609.73
478.22,609.73
478.2,609.73
478.2,609.695
478.22,609.695
478.2,609.695
478.2,609.66
478.2,609.66
478.22,609.625
478.22,609.625
478.22,609.625
478.22,609.59
478.2,609.59
478.22,609.59
478.22,609.555
478.2,609.555
478.22,609.52
478.2,609.52
478.22,609.52
478.2,609.52
478.2,609.485
478.22,609.485
478.2,609.485
478.22,609.45
478.22,609.45
478.2,609.45
478.2,609.415
478.22,609.415
478.22,609.38
478.22,609.38
478.22,609.38
478.2,609.345
478.22,609.345
478.2,609.345
478.2,609.345
478.22,609.31
478.2,609.31
478.2,609.31
478.22,609.275
478.22,609.275
478.2,609.24
478.2,609.24
478.2,609.24
478.22,609.205
478.22,609.205
478.22,609.205
478.22,609.205
478.22,609.17
478.22,609.17
478.2,609.17
478.2,609.17
478.22,609.134
478.2,609.134
478.22,609.099
478.22,609.099
478.22,609.099
478.2,609.099
478.22,609.064
478.2,609.064
478.22,609.064
478.22,609.064
478.22,609.029
478.22,609.029
478.2,608.994
478.22,608.994
478.22,608.994
478.2,608.994
478.22,608.959
478.2,608.959
478.22,608.959
478.26,608.924
478.24,608.924
478.24,608.924
478.22,608.889
478.22,608.889
478.22,608.889
478.22,608.854
478.22,608.854
478.24,608.854
478.24,608.854
478.24,608.819
478.22,608.819
478.2,608.819
478.24,608.819
478.24,608.784
478.24,608.784
478.2,608.784
478.24,608.784
478.24,608.749
478.22,608.749
478.24,608.749
478.22,608.749
478.24,608.714
478.24,608.714
478.24,608.714
478.24,608.714
478.24,608.679
478.2,608.679
478.24,608.679
478.24,608.679
478.24,608.644
478.24,608.644
478.24,608.644
478.24,608.609
478.22,608.609
478.24,608.609
478.2,608.574
478.24,608.574
478.24,608.574
478.24,608.574
478.24,608.539
478.22,608.539
478.22,608.539
478.22,608.539
478.24,608.504
478.24,608.504
478.22,608.504
478.24,608.504
478.24,608.469
478.24,608.469
478.24,608.434
478.24,608.434
478.24,608.434
478.24,608.434
478.24,608.434
478.24,608.399
478.2,608.399
478.24,608.399
478.24,608.364
478.24,608.364
478.24,608.364
478.22,608.364
478.24,608.364
478.24,608.329
478.24,608.329
478.24,608.329
478.22,608.329
478.24,608.294
478.22,608.294
478.24,608.294
478.24,608.259
478.24,608.259
478.22,608.259
478.24,608.259
478.22,608.224
478.22,608.224
478.24,608.224
478.24,608.224
478.24,608.224
478.24,608.189
478.24,608.189
478.24,608.189
478.24,608.189
478.24,608.154
478.26,608.154
478.22,608.154
478.24,608.119
478.24,608.119
478.24,608.119
478.22,608.119
478.24,608.119
478.26,608.084
478.22,608.084
478.24,608.084
478.24,608.084
478.26,608.084
478.24,608.049
478.24,608.049
478.22,608.049
478.24,608.014
478.24,608.014
478.24,608.014
478.26,608.014
478.24,607.979
478.24,607.979
478.24,607.979
478.24,607.979
478.24,607.944
478.24,607.979
478.24,607.944
478.24,607.944
478.22,607.944
478.24,607.944
478.26,607.944
478.24,607.909
478.24,607.909
478.24,607.874
478.26,607.874
478.24,607.874
478.26,607.874
478.26,607.839
478.22,607.839
478.24,607.839
478.24,607.839
478.24,607.839
478.22,607.804
478.24,607.804
478.24,607.804
478.24,607.804
478.24,607.804
478.26,607.769
478.26,607.769
478.24,607.769
478.24,607.769
478.24,607.734
478.24,607.734
478.24,607.734
478.26,607.734
478.24,607.734
478.24,607.699
478.22,607.699
478.24,607.699
478.24,607.699
478.24,607.699
478.26,607.664
478.24,607.664
478.24,607.664
478.24,607.664
478.24,607.629
478.24,607.629
478.24,607.629
478.24,607.629
478.24,607.629
478.24,607.594
478.24,607.594
478.24,607.594
478.26,607.594
478.24,607.594
478.24,607.559
478.26,607.559
478.24,607.559
478.24,607.559
478.24,607.559
478.24,607.524
478.24,607.524
478.24,607.524
478.24,607.524
478.24,607.489
478.24,607.489
478.24,607.489
478.26,607.489
478.26,607.489
478.24,607.489
478.24,607.454
478.22,607.454
478.26,607.454
478.24,607.454
478.26,607.419
478.26,607.454
478.22,607.419
478.26,607.419
478.26,607.419
478.24,607.419
478.24,607.384
478.24,607.384
478.24,607.384
478.26,607.384
478.24,607.349
478.24,607.349
478.26,607.349
478.26,607.349
478.26,607.349
478.22,607.349
478.24,607.314
478.26,607.314
478.24,607.314
478.26,607.314
478.28,607.314
478.24,607.279
478.26,607.279
478.22,607.279
478.26,607.279
478.24,607.279
478.26,607.279
478.26,607.244
478.24,607.244
478.24,607.244
478.24,607.244
478.24,607.244
478.24,607.209
478.26,607.209
478.26,607.209
478.22,607.209
478.24,607.209
478.24,607.209
478.24,607.174
478.24,607.174
478.24,607.174
478.24,607.174
478.22,607.139
478.24,607.174
478.24,607.139
478.26,607.139
478.24,607.139
478.24,607.139
478.24,607.104
478.24,607.104
478.26,607.104
478.24,607.104
478.26,607.104
478.24,607.104
478.24,607.069
478.26,607.069
478.24,607.069
478.26,607.069
478.24,607.069
478.24,607.069
478.26,607.034
478.26,607.034
478.24,607.034
478.26,607.034
478.24,606.999
478.24,606.999
478.26,606.999
478.26,606.999
478.26,606.999
478.26,606.999
478.24,606.964
478.26,606.964
478.26,606.964
478.26,606.964
478.26,606.964
478.26,606.964
478.26,606.929
478.24,606.929
478.26,606.929
478.26,606.929
478.24,606.929
478.26,606.894
478.24,606.894
478.24,606.894
478.26,606.894
478.24,606.894
478.24,606.859
478.24,606.859
478.26,606.859
478.26,606.859
478.26,606.859
478.24,606.859
478.24,606.859
478.24,606.859
478.24,606.824
478.26,606.824
478.26,606.824
478.24,606.824
478.26,606.789
478.26,606.824
478.26,606.824
478.24,606.789
478.26,606.789
478.26,606.789
478.26,606.789
478.24,606.754
478.26,606.754
478.26,606.754
478.26,606.754
478.24,606.754
478.24,606.754
478.26,606.719
478.26,606.719
478.28,606.719
478.24,606.719
478.26,606.719
478.26,606.719
478.24,606.719
478.26,606.684
478.24,606.684
478.26,606.684
478.26,606.684
478.24,606.684
478.24,606.649
478.24,606.649
478.26,606.649
478.26,606.649
478.26,606.649
478.26,606.649
478.26,606.649
478.26,606.649
478.28,606.614
478.26,606.614
478.24,606.614
478.2,606.614
478.26,606.614
478.26,606.614
478.26,606.578
478.26,606.578
478.24,606.578
478.28,606.578
478.26,606.578
478.26,606.578
478.26,606.543
478.26,606.543
478.24,606.543
478.24,606.543
478.26,606.543
478.26,606.543
478.26,606.543
478.24,606.508
478.26,606.508
478.24,606.508
478.26,606.508
478.26,606.508
478.26,606.508
478.26,606.473
478.26,606.473
478.26,606.473
478.26,606.473
478.26,606.473
478.26,606.473
478.26,606.473
478.26,606.438
478.24,606.438
478.24,606.438
478.26,606.438
478.24,606.438
478.26,606.438
478.26,606.403
478.26,606.403
478.26,606.403
478.26,606.403
478.26,606.403
478.26,606.368
478.24,606.368
478.24,606.368
478.26,606.368
478.26,606.368
478.24,606.368
478.26,606.368
478.26,606.368
478.26,606.368
478.24,606.333
478.26,606.368
478.24,606.333
478.26,606.333
478.24,606.333
478.26,606.333
478.24,606.333
478.24,606.298
478.26,606.298
478.26,606.298
478.26,606.298
478.26,606.298
478.24,606.298
478.26,606.298
478.24,606.263
478.26,606.263
478.24,606.263
478.26,606.263
478.24,606.263
478.26,606.263
478.24,606.228
478.26,606.228
478.24,606.228
478.24,606.228
478.24,606.228
478.24,606.228
478.26,606.228
478.24,606.228
478.26,606.228
478.26,606.193
478.26,606.228
478.26,606.228
478.26,606.228
478.24,606.193
478.24,606.193
478.26,606.193
478.26,606.193
478.26,606.193
478.24,606.193
478.26,606.193
478.24,606.193
478.24,606.158
478.24,606.193
478.26,606.193
478.24,606.158
478.26,606.158
478.26,606.158
478.24,606.158
478.26,606.158
478.26,606.123
478.26,606.123
478.24,606.123
478.24,606.123
478.26,606.123
478.26,606.088
478.26,606.123
478.26,606.088
478.26,606.088
478.26,606.088
478.26,606.088
478.24,606.088
478.26,606.088
478.26,606.088
478.26,606.053
478.26,606.053
478.28,606.053
478.24,606.053
478.24,606.053
478.26,606.053
478.24,606.018
478.24,606.018
478.26,606.018
478.24,606.018
478.24,606.018
478.24,606.018
478.24,606.018
478.24,606.018
478.24,606.018
478.24,605.983
478.24,605.983
478.24,605.983
478.24,605.983
478.24,605.983
478.24,605.983
478.26,605.983
478.26,605.948
478.26,605.948
478.26,605.948
478.26,605.948
478.24,605.948
478.24,605.948
478.26,605.913
478.24,605.913
478.24,605.913
478.24,605.913
478.24,605.913
478.26,605.913
478.26,605.913
478.24,605.913
478.24,605.878
478.24,605.878
478.24,605.878
478.24,605.878
478.26,605.878
478.26,605.878
478.26,605.843
478.24,605.843
478.26,605.843
478.24,605.843
478.26,605.843
478.24,605.843
478.24,605.843
478.24,605.843
478.26,605.808
478.26,605.808
478.26,605.808
478.26,605.808
478.26,605.808
478.24,605.808
478.26,605.808
478.24,605.808
478.24,605.808
478.26,605.808
478.24,605.773
478.24,605.773
478.26,605.773
478.26,605.773
478.26,605.773
478.24,605.773
478.24,605.738
478.26,605.738
478.24,605.738
478.26,605.738
478.26,605.738
478.24,605.738
478.24,605.738
478.24,605.738
478.26,605.703
478.26,605.703
478.24,605.703
478.26,605.703
478.24,605.703
478.24,605.703
478.26,605.703
478.24,605.668
478.24,605.668
478.26,605.668
478.26,605.668
478.26,605.668
478.26,605.668
478.26,605.668
478.24,605.668
478.26,605.633
478.24,605.633
478.26,605.633
478.26,605.633
478.24,605.633
478.24,605.633
478.26,605.633
478.26,605.633
478.26,605.598
478.26,605.633
478.24,605.598
478.26,605.598
478.24,605.598
478.26,605.598
478.24,605.598
478.26,605.598
478.24,605.598
478.24,605.563
478.26,605.563
478.24,605.563
478.26,605.563
478.24,605.563
478.26,605.563
478.24,605.563
478.24,605.563
478.24,605.563
478.26,605.563
478.26,605.528
478.26,605.528
478.26,605.528
478.24,605.528
478.24,605.528
478.26,605.528
478.26,605.528
478.24,605.493
478.26,605.493
478.26,605.493
478.24,605.493
478.26,605.493
478.26,605.493
478.24,605.493
478.26,605.493
478.26,605.493
478.26,605.458
478.24,605.493
478.24,605.458
478.26,605.458
478.24,605.458
478.24,605.458
478.26,605.458
478.24,605.458
478.26,605.458
478.26,605.458
478.24,605.458
478.26,605.423
478.24,605.423
478.26,605.423
478.24,605.423
478.26,605.423
478.26,605.423
478.26,605.423
478.26,605.423
478.26,605.388
478.26,605.388
478.26,605.388
478.26,605.388
478.26,605.388
478.24,605.388
478.26,605.388
478.24,605.388
478.26,605.353
478.26,605.353
478.24,605.353
478.26,605.353
478.26,605.353
478.26,605.353
478.24,605.353
478.24,605.353
478.26,605.353
478.26,605.318
478.24,605.353
478.26,605.318
478.22,605.318
478.24,605.318
478.28,605.318
478.26,605.318
478.24,605.318
478.24,605.318
478.26,605.318
478.24,605.318
478.24,605.283
478.24,605.283
478.24,605.283
478.24,605.283
478.26,605.283
478.24,605.283
478.24,605.283
478.24,605.283
478.24,605.248
478.26,605.248
478.24,605.248
478.24,605.248
478.26,605.248
478.26,605.248
478.26,605.248
478.26,605.248
478.24,605.248
478.24,605.248
478.24,605.213
478.24,605.213
478.24,605.213
478.24,605.213
478.26,605.213
478.26,605.213
478.26,605.213
478.24,605.213
478.24,605.213
478.24,605.178
478.24,605.178
478.24,605.178
478.24,605.178
478.24,605.178
478.24,605.178
478.24,605.178
478.24,605.178
478.24,605.178
478.26,605.178
478.24,605.178
478.26,605.178
478.26,605.143
478.26,605.143
478.24,605.143
478.26,605.143
478.24,605.143
478.26,605.143
478.26,605.143
478.24,605.143
478.24,605.108
478.26,605.108
478.24,605.108
478.24,605.108
478.24,605.108
478.26,605.108
478.26,605.108
478.26,605.108
478.24,605.108
478.26,605.108
478.24,605.073
478.26,605.073
478.26,605.073
478.26,605.073
478.26,605.073
478.26,605.073
478.24,605.038
478.26,605.038
478.24,605.038
478.24,605.038
478.26,605.038
478.24,605.038
478.26,605.038
478.24,605.038
478.24,605.038
478.24,605.003
478.24,605.038
478.24,605.003
478.24,605.003
478.26,605.003
478.26,605.003
478.24,605.003
478.24,605.003
478.24,605.003
478.26,605.003
478.26,605.003
478.26,605.003
478.26,605.003
478.24,604.968
478.24,604.968
478.24,604.968
478.24,604.968
478.26,604.968
478.24,604.968
478.24,604.968
478.24,604.968
478.24,604.968
478.24,604.968
478.26,604.968
478.24,604.933
478.24,604.933
478.24,604.933
478.26,604.828
478.26,604.688
478.28,604.548
478.28,604.408
478.28,604.408
478.28,604.408
478.28,604.373
478.28,604.338
478.3,604.303
478.3,604.268
478.3,604.268
478.32,604.268
478.38,604.373
478.56,604.688
478.66,604.933
478.72,605.038
478.84,605.318
478.96,605.948
479.08,606.719
479.2,607.209
479.28,607.559
479.38,607.874
479.46,608.154
479.56,608.469
479.7,608.784
479.82,609.134
479.92,609.485
480.02,609.835
480.16,610.22
480.26,610.605
480.4,610.99
480.5,611.375
480.68,611.901
480.8,612.286
480.9,612.706
481.06,613.021
481.18,613.581
481.32,613.861
481.44,614.317
481.58,614.772
481.76,615.402
481.9,615.892
482.06,616.382
482.18,616.873
482.32,617.398
482.48,617.923
482.64,618.448
482.76,618.798
482.98,619.534
483.12,620.094
483.28,620.654
483.46,621.214
483.64,621.739
483.8,622.3
483.98,622.86
484.14,623.385
484.4,624.12
484.58,624.716
484.78,625.101
485,625.661
485.2,626.221
485.42,626.816
485.62,627.342
485.86,627.937
486.14,628.707
486.34,629.267
486.56,629.863
486.78,630.423
486.98,630.983
487.2,631.543
487.42,632.104
487.66,632.489
487.98,633.224
488.22,633.784
488.46,634.309
488.7,634.8
488.94,635.325
489.16,635.85
489.42,636.41
489.66,636.935
489.98,637.706
490.2,638.056
490.42,638.581
490.64,639.141
490.88,639.702
491.1,640.262
491.34,640.787
491.56,641.312
491.84,641.977
492.1,642.503
492.32,642.993
492.54,643.553
492.76,644.078
493,644.428
493.24,644.989
493.46,645.479
493.72,646.144
493.96,646.564
494.18,647.019
494.42,647.475
494.66,647.93
494.92,648.35
495.18,648.77
495.46,649.155
495.82,649.47
496.08,649.716
496.4,649.961
496.66,650.171
496.98,650.381
497.26,650.591
497.56,650.731
497.84,650.836
498.2,650.976
498.48,651.081
498.74,651.186
499.04,651.256
499.3,651.326
499.56,651.361
499.8,651.361
500.08,651.361
500.42,651.361
500.7,651.361
500.96,651.361
501.22,651.361
501.48,651.361
501.72,651.326
502,651.326
502.24,651.326
502.58,651.326
502.84,651.291
503.1,651.256
503.38,651.221
503.68,651.221
503.96,651.186
504.26,651.116
504.56,651.046
504.98,651.011
505.3,650.976
505.62,650.941
505.96,650.906
506.3,650.871
506.58,650.836
506.92,650.801
507.16,650.836
507.2,650.521
507.22,649.716
507.24,648.945
507.26,648.14
507.24,647.405
507.26,646.704
507.26,646.039
507.26,645.409
507.28,644.639
507.28,644.043
507.3,643.728
507.3,643.203
507.3,642.713
507.3,642.258
507.3,641.802
507.32,641.382
507.32,640.857
507.3,640.472
507.32,640.122
507.32,639.772
507.32,639.456
507.34,639.106
507.34,638.931
507.36,638.616
507.34,638.231
507.36,637.951
507.34,637.706
507.36,637.426
507.34,637.181
507.34,636.935
507.36,636.69
507.36,636.48
507.36,636.165
507.36,635.955
507.38,635.815
507.38,635.605
507.36,635.395
507.4,635.22
507.36,635.045
507.38,634.835
507.38,634.59
507.38,634.414
507.38,634.239
507.38,634.099
507.36,633.924
507.4,633.749
507.4,633.609
507.4,633.539
507.4,633.294
507.4,633.154
507.42,633.014
507.4,632.874
507.4,632.734
507.4,632.629
507.4,632.489
